card-id,cardRarity,cardUrl,discordCachedUrl,GroupMember,GroupName,Theme,version
BSVBTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BTS/BSVBTR.png,https://media.discordapp.net/attachments/1275225745370775674/1275794831456600115/card-image.jpg?ex=66c73006&is=66c5de86&hm=2e32b544ea625427927d69817e7b15cddfc0b0b3c8020b927cde86903c698125&,V,BTS,Butter,1
D6WPWTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/DAY6/D6WPWTS.png,https://media.discordapp.net/attachments/1275225745370775674/1275797550749843518/card-image.jpg?ex=66c7328f&is=66c5e10f&hm=40cec44a61e5f281d9fe7d97e4277ea04ca59aa892457f2fd09451180599170c&,Wonpil,DAY6,Welcome to the Show,1
IZEBPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZEBPOR.png,https://media.discordapp.net/attachments/1255320233795911730/1275763549439922196/card-image.jpg?ex=66c712e4&is=66c5c164&hm=797aebfbe7d0cd2d8e4db124fa5b8162397ef51fe8e5c6eea7f138f3b6543d87&,Eunbi,IZ*ONE,PANORAMA,1
dayeon,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/test_9.png,https://media.discordapp.net/attachments/1272269842371842170/1273441609136214016/card-image.jpg?ex=66bea06b&is=66bd4eeb&hm=8243e81fd96ede5a687b3da5163a549e57bcdaadf5a04ae072581745240e27ea&,Dayeon,Kep1er,Dayeon,1
AEWTBET,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/aespa/AEWTBET.png,https://media.discordapp.net/attachments/1255320233795911730/1275792624166506588/card-image.jpg?ex=66c72df8&is=66c5dc78&hm=25b2fd69087d62b3e5686058445dd5714b8444f47d2b8ae65e39bfdee933b188&,Winter,aespa,Better Things,1
SOSLWOU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOSLWOU.png,https://media.discordapp.net/attachments/1255320259070791690/1275704798175301673/card-image.jpg?ex=66c6dc2d&is=66c58aad&hm=53f2c4c1209d01d54c03b55b3b657fa81e131e1bfcfcdbfc97b3d422d5a2ba88&,SEOLA,Soloist,Without U,1
SOCLHWA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOCLHWA.png,https://media.discordapp.net/attachments/1275225745370775674/1275811084871139433/card-image.jpg?ex=66c73f2a&is=66c5edaa&hm=ae7243d2b160ea694b915514197841ad7bfb187629e6bd2084bc7ca7802291cd&,CL,Soloist,HWA,1
MXWNAGR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/MONSTA+X/MXWNAGR.png,https://media.discordapp.net/attachments/1275225745370775674/1275775859088822283/card-image.jpg?ex=66c71e5b&is=66c5ccdb&hm=b28997da0868a63d4dd7edc30af5001591b57f9f4f335bd2032c553dd3581e11&,Wonho,MONSTA X,Alligator,1
JOSNVNS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/JO1/JOSNVNS.png,https://media.discordapp.net/attachments/1275225745370775674/1275755388339490876/card-image.jpg?ex=66c70b4a&is=66c5b9ca&hm=a463499a5a1a04addb9dec5bc57d5b0945a5004d9386cea0ee3136cc6a624ff3&,Shion,JO1,Venus,1
WMLCDZL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weki+Meki/WMLCDZL.png,https://media.discordapp.net/attachments/1275225745370775674/1275812783350480896/card-image.jpg?ex=66c740bf&is=66c5ef3f&hm=ca470238da5abf18f9b386e885dc9aa49e812aad1aef467707b7c99ee600e936&,Lucy,Weki Meki,DAZZLE DAZZLE,1
BNJHEWF,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BOYNEXTDOOR/BNJHEWF.png,https://media.discordapp.net/attachments/1275225745370775674/1275809930007281805/card-image.jpg?ex=66c73e16&is=66c5ec96&hm=9d5a52dbbf3e1392978ff9d3f687ec907797a25d87398264c078d8e9c37448fa&,Jaehyun,BOYNEXTDOOR,"""Earth, Wind & Fire""",1
TWMOFSP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TWICE/TWMOFSP.png,https://media.discordapp.net/attachments/1255320246017851493/1275816125669838979/card-image.jpg?ex=66c743db&is=66c5f25b&hm=96696d4cabe94df623b7297d992f810d62f33b5c938c954565169f9c44d778ef&,Momo,TWICE,Feel Special,1
WMRNDZL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weki+Meki/WMRNDZL.png,https://media.discordapp.net/attachments/1275220609869021195/1275831104582058024/card-image.jpg?ex=66c751cf&is=66c6004f&hm=e14be7adbd11d71108a22c52c09557b061d7ee967e6be0bfd79ba2a6f9a1806d&,Rina,Weki Meki,DAZZLE DAZZLE,1
TBHBTBB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TRI.BE/TBHBTBB.png,https://media.discordapp.net/attachments/1275220609869021195/1275752315344650293/card-image.jpg?ex=66c7086e&is=66c5b6ee&hm=d8885ca505dd5d4098194c3736240b5ea8672540d09db2b0b6e14a7a812afaa5&,Hyunbin,TRI.BE,The Bha Bha Song,1
STDSTMB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SISTAR/STDSTMB.png,https://media.discordapp.net/attachments/1255531443636011040/1275673310813749279/card-image.jpg?ex=66c6beda&is=66c56d5a&hm=06b026e85c40e10daecf1e6b0e6c2aa8e9875f0aa0156df8dc4f277eb5bf9faa&,Dasom,SISTAR,Touch my body,1
CICSBFR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/cignature/CICSBFR.png,https://media.discordapp.net/attachments/1255531443636011040/1275815509970911243/card-image.jpg?ex=66c74349&is=66c5f1c9&hm=e50f2095f9253e12d54bb3ac020f5b8dd734b3fe55ae4f4d25945d03d15a7b78&,Chaesol,cignature,Boyfriend,1
WEJHVRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weeekly/WEJHVRM.png,https://media.discordapp.net/attachments/1255320246017851493/1275814690441662484/card-image.jpg?ex=66c74285&is=66c5f105&hm=6d7b9319865cbaca853b2836f9004e54b985513422817badc5c801d190e0f961&,Jaehee,Weeekly,VROOM VROOM,1
SODMKMA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SODMKMA.png,https://media.discordapp.net/attachments/1275225745370775674/1275662258306809886/card-image.jpg?ex=66c6b48f&is=66c5630f&hm=2c44de6e1bcb3757d60c29a2a67f427ecd369f35ed1ff9dd6f043c3a6b958969&,DEMIAN,Soloist,KARMA,1
BMRMSSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BABYMONSTER/BMRMSSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275822310477135872/card-image.jpg?ex=66c7499e&is=66c5f81e&hm=6dcb9d0d27628aae30b176a158694b33c5c72f93be6b4633eb7e50ba4013abf3&,Rami,BABYMONSTER,SHEESH,1
APHYDLM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Apink/APHYDLM.png,https://media.discordapp.net/attachments/1255320246017851493/1275819705696915519/card-image.jpg?ex=66c74731&is=66c5f5b1&hm=29b646446befe5d1fccabc1b428d06bd6f8034a1bb88435864ca69d302d0015b&,Hayoung,APINK,Dilemma,1
AODZBRY,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODZBRY.png,https://media.discordapp.net/attachments/1275225745370775674/1275815993335353344/card-image.jpg?ex=66c743bc&is=66c5f23c&hm=108fa3851655eeaeb6afb6646f667cf79a02726305a3c4cba2a67de11311ee3b&,Ricky,ZEROBASEONE,Angel or Devil?,1
BPLSSTD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BLACKPINK/BPLSSTD.png,https://media.discordapp.net/attachments/1275220609869021195/1275568661272461383/card-image.jpg?ex=66c65d63&is=66c50be3&hm=809b86c3b58dbf150f9c3a828043fb4029cd45d600776d2894822abf9f4e7580&,Lisa,BLACKPINK,Shut Down,1
WBBNESY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN+THE+BLACK/TBBNESY.png,https://media.discordapp.net/attachments/1255320246017851493/1275633011701973134/card-image.jpg?ex=66c69952&is=66c547d2&hm=f510b92cacb06dffe0c825c49c51d182fd3ef06aa6e01854dd8eaa98fe72734a&,Bona,WJSN THE BLACK,Easy,1
SOONDCE,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOONDCE.png,https://media.discordapp.net/attachments/1275225745370775674/1275756243801346140/card-image.jpg?ex=66c70c16&is=66c5ba96&hm=cdcb7a5f120c667233e2b6498793f68cf40a100302c7578abcd15fb68e203b31&,ONEW,Soloist,DICE,1
GTWTSOI,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/GOT+the+beat/GTWTSOI.png,https://media.discordapp.net/attachments/1275225745370775674/1275745778572333066/card-image.jpg?ex=66c70257&is=66c5b0d7&hm=2fa971f637143913e18ca223b6efed77aa1c70cc6228b1e7e5e4d3641b88ac44&,Winter,GOT the beat,Stamp On It,1
ZBRYFTP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ZEROBASEONE/ZBRYFTP.png,https://media.discordapp.net/attachments/1275225745370775674/1275733661286662215/card-image.jpg?ex=66c6f70e&is=66c5a58e&hm=00da04ac792bda6ef94c4118bb8fab27de846d74be099224feece96122a624df&,Ricky,ZEROBASEONE,Feel the POP,1
RZSCGAG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/RIIZE/RZSCGAG.png,https://media.discordapp.net/attachments/1255320220449374228/1275807111632388136/card-image.jpg?ex=66c73b76&is=66c5e9f6&hm=31b9a08a16399d44413a51ee720fe12fc1069556e89047a03aeacabdd751a4a4&,Sungchan,RIIZE,Get a Guitar,1
TRHRMTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TREASURE/TRHRMTR.png,https://media.discordapp.net/attachments/1275225745370775674/1275639265669152768/card-image.jpg?ex=66c69f25&is=66c54da5&hm=bec25815adf57bbfd845cddb744e51f377070354f411c17a491dff1cfe503fef&,Haruto,TREASURE,MY TREASURE,1
IZMJPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZMJPOR.png,https://media.discordapp.net/attachments/1255320246017851493/1275834012014743616/card-image.jpg?ex=66c75484&is=66c60304&hm=221cd522ea69e7aa2c149891f3d56dcda422bccb188b9be3a7b3c09fa8119d44&,Minju,IZ*ONE,PANORAMA,1
WAWYBSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WOOAH/WAWYBSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275807607810162768/card-image.jpg?ex=66c73bed&is=66c5ea6d&hm=249a326fec754d6fd7aab1fb59ffac90aa46e2ca4800a27c407f9dbfbd1fc7ac&,Wooyeon,WOOAH,BLUSH,1
W1JHENG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Wanna+One/W1JHENG.png,https://media.discordapp.net/attachments/1255320496984297583/1275812054975905853/card-image.jpg?ex=66c74011&is=66c5ee91&hm=e6f74c90aa67a52cc3c9ed5b2c5f27f533a24ed993add2378c3ba757a237fc3a&,Jihoon,Wanna One,Energetic,1
SSSYFVO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SNSD/SSSYFVO.png,https://media.discordapp.net/attachments/1255320259070791690/1275792977318379541/card-image.jpg?ex=66c72e4c&is=66c5dccc&hm=a02ce141003a35a36b29d2fb8d27c6ca0e819e33ace0db35a8225040089f8896&,Sooyoung,SNSD,Forever 1,1
TWCHFSP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TWICE/TWCHFSP.png,https://media.discordapp.net/attachments/1255531443636011040/1275827108635082794/card-image.jpg?ex=66c74e16&is=66c5fc96&hm=70b132ce5fc3daecefeb4b1a62a60e46e4bec3dd8ca2d972bafb1d4ab11bb8c8&,Chaeyoung,TWICE,Feel Special,1
OPTGMBN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONE+PACT/OPTGMBN.png,https://media.discordapp.net/attachments/1275225745370775674/1275803109309812766/card-image.jpg?ex=66c737bc&is=66c5e63c&hm=1169195fff7df295ce0ea25de541c6c0cbc2dc4a1b6cec17221efdb734474562&,Tag,ONE PACT,Must Be Nice,1
XIHWDST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/xikers/XIHWDST.png,https://media.discordapp.net/attachments/1275225745370775674/1275806216198819882/card-image.jpg?ex=66c73aa1&is=66c5e921&hm=19184d1c8b6445f0571197befd7ee9f4705221c7a9b6a6caad1dfc3eb8b3ad5e&,Hyunwoo,xikers,We Don't Stop,1
RZSHGAG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/RIIZE/RZSHGAG.png,https://media.discordapp.net/attachments/1255320654576750643/1275754746195480667/card-image.jpg?ex=66c70ab1&is=66c5b931&hm=156031546f48b9d76f605fb8a0e9304bca038089fd67f99b80db07f23ca7cbc1&,Seunghan,RIIZE,Get a Guitar,1
GFYJCRD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/GFRIEND/GFYJCRD.png,https://media.discordapp.net/attachments/1255531443636011040/1275829971805274183/card-image.jpg?ex=66c750c1&is=66c5ff41&hm=3b2ecb0f815416660d546441c2498877d33b4d09421f9e4513e97903566fdc99&,Yuju,GFRIEND,Crossroads,1
EVYSBDL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EVNNE/EVYSBDL.png,https://media.discordapp.net/attachments/1275225745370775674/1275832890768494722/card-image.jpg?ex=66c75378&is=66c601f8&hm=a77e23a345cc39c7233cb7c051786db1aa3356b295e4c842ec7919b820b69164&,Yunseo,EVNNE,Badder Love,1
RVYEPSY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Red+Velvet/RVYEPSY.png,https://media.discordapp.net/attachments/1275225745370775674/1275822327585837066/card-image.jpg?ex=66c749a2&is=66c5f822&hm=44b8650bb4aaff5dfa7d7133c5206b8166f314d1d372d414093ac9d505875e7a&,Yeri,Red Velvet,Psycho,1
SKHNMNC,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Stray+Kids/SKHNMNC.png,https://media.discordapp.net/attachments/1275225745370775674/1275766307870216367/card-image.jpg?ex=66c71576&is=66c5c3f6&hm=43f2ddc0b5ec5d50eed0106541d25b9f6a592da6db5a6329c2010aa8ed081d06&,Han,Stray Kids,MANIAC,1
CLBOSHT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CLASS%3Ay/CLBOSHT.png,https://media.discordapp.net/attachments/1275225745370775674/1275745762654945382/card-image.jpg?ex=66c70254&is=66c5b0d4&hm=166dc7953cf8edb61c2a7752f7cd38a3df01bc42d013a73d436da28d9e9b692c&,Boeun,CLASS:y,SHUT DOWN,1
ATMJONE,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ASTRO/ATMJONE.png,https://media.discordapp.net/attachments/1275225745370775674/1275598287432581215/card-image.jpg?ex=66c678fb&is=66c5277b&hm=01d0024e962487580968cd6d8726435a055d0df5816551dfbffed86a02b9e962&,MJ,ASTRO,ONE,1
SCSICIT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/STAYC/SCSICIT.png,https://media.discordapp.net/attachments/1275225745370775674/1275811934662557728/card-image.jpg?ex=66c73ff4&is=66c5ee74&hm=91cbf75d17e61a12d42fb54505629d0a1ed5dcdec1c063c86b066fc7d0bea13d&,Sieun,STAYC,Cheeky Ice Thang,1
X1WSFSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/X1/X1WSFSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275815139530248273/card-image.jpg?ex=66c742f0&is=66c5f170&hm=cdb1f202712b3f8e3f8601504e00c1003228da978666cf1e7e10d46105c0828e&,Wooseok,X1,FLASH,1
LOYVFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOYVFLP.png,https://media.discordapp.net/attachments/1275225745370775674/1275725390924484719/card-image.jpg?ex=66c6ef5b&is=66c59ddb&hm=92c6b226ca784a63adcb1be98799e67df6f9f16a92b28adc34e9da08c630252f&,Yves,LOONA,Flip That,1
DRHYFRP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/DRIPPIN/DRHYFRP.png,https://media.discordapp.net/attachments/1256390965095039120/1275817647472115886/card-image.jpg?ex=66c74546&is=66c5f3c6&hm=8ab38cb9e7d7aef1ccc2f2165929862ead4b70f326661942f58dea8b55fbab03&,Hyeop,DRIPPIN,Free Pass,1
WEZOVRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weeekly/WEZOVRM.png,https://media.discordapp.net/attachments/1275225745370775674/1275819328247304305/card-image.jpg?ex=66c746d7&is=66c5f557&hm=d3bcf438c1ec7f884c4831c65b222f441710865cb5964339a1b30446a48fd4e7&,Zoa,Weeekly,VROOM VROOM,1
dani,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/DB_KiraCustom_Danielle.png,https://media.discordapp.net/attachments/1255577403854426133/1275850261486768169/card-image.jpg?ex=66c763a6&is=66c61226&hm=73723b29472427651606dcacfdb9b65c3ad2b201e0d28a5f3a029a30d12500a2&,Danielle,NewJeans,qt,1
&TYMSMD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/%26TEAM/%26TYMSMD.png,https://media.discordapp.net/attachments/1255320233795911730/1275807729742647430/card-image.jpg?ex=66c73c0a&is=66c5ea8a&hm=27452b684b33fbcf7562d3f266f921006c0e15314d6122f1948d0091b8385379&,Yuma,&TEAM,Samidare,1
NJDNSPN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NewJeans/NJDNSPN.png,https://media.discordapp.net/attachments/1275225745370775674/1275822078674735205/card-image.jpg?ex=66c74967&is=66c5f7e7&hm=ad40c5d2cb54777afbd35153abd7cd9577a4a7b27e396f96d6a7feb0d42f746b&,Danielle,NewJeans,Supernatural,1
RVWEPSY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Red+Velvet/RVWEPSY.png,https://media.discordapp.net/attachments/1255320246017851493/1275819717424185423/card-image.jpg?ex=66c74734&is=66c5f5b4&hm=0699d0896539611cf149514db19b45f8cc061af62f8d156649d8ebe894a1c553&,Wendy,Red Velvet,Psycho,1
N1TLBTM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+127/N1TLBTM.png,https://media.discordapp.net/attachments/1255320220449374228/1275828497876783124/card-image.jpg?ex=66c74f61&is=66c5fde1&hm=475b1f9fa2577dbc3e6f0d700420a89c686c6573cc84e4f8c74111038f2b012d&,Taeil,NCT 127,Be There For Me,1
APBMDLM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Apink/APBMDLM.png,https://media.discordapp.net/attachments/1275220609869021195/1275670711427403776/card-image.jpg?ex=66c6bc6e&is=66c56aee&hm=b52d344ea575aedd4a9e60f2485cf8b5d647ffa5247cc0218f6cc7300313b57d&,Bomi,APINK,Dilemma,1
OUXNNOW,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONEUS/OUXNNOW.png,https://media.discordapp.net/attachments/1255320246017851493/1275832274205675560/card-image.jpg?ex=66c752e5&is=66c60165&hm=ef12554fa659b750ffa29d9799ffb2272d9d5f0a3009615186f061c2592e67ef&,Xion,ONEUS,Now,1
GTSGSOI,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/GOT+the+beat/GTSGSOI.png,https://media.discordapp.net/attachments/1255320220449374228/1275798976473600030/card-image.jpg?ex=66c733e3&is=66c5e263&hm=9ec2b3da2d54fb8c96fb588bfb8680cbb2016bc36b8282fc159f1e81fef0788f&,Seulgi,GOT the beat,Stamp On It,1
SSYRFVO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SNSD/SSYRFVO.png,https://media.discordapp.net/attachments/1275220609869021195/1275797124067360778/card-image.jpg?ex=66c73229&is=66c5e0a9&hm=5fc3d0c51c375cadd3fa1f0580d189316e32946aef2d48f5ea2acdf76b8138f7&,Yuri,SNSD,Forever 1,1
EVJUBDL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EVNNE/EVJUBDL.png,https://media.discordapp.net/attachments/1275225745370775674/1275824157426323487/card-image.jpg?ex=66c74b56&is=66c5f9d6&hm=ba4690e54f9be71c838c1954e33ea216b1d3e7b6952423dd5bbf5057ab929c52&,Junghyun,EVNNE,Badder Love,1
TRYDMTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TREASURE/TRYDMTR.png,https://media.discordapp.net/attachments/1255320246017851493/1275822589389963377/card-image.jpg?ex=66c749e0&is=66c5f860&hm=aff173d671b4c2864bc480ec503c2d8ab67d000c6c75970734848c6ecc45b0c8&,Yedam,TREASURE,MY TREASURE,1
N1JWBTM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+127/N1JWBTM.png,https://media.discordapp.net/attachments/1275225745370775674/1275833738382807162/card-image.jpg?ex=66c75443&is=66c602c3&hm=807a319704fc28328fe2579c75c1fec9cccf8b688691b7bc4477bee3949b029b&,Jungwoo,NCT 127,Be There For Me,1
X1MHFSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/X1/X1MHFSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275817759439192165/card-image.jpg?ex=66c74561&is=66c5f3e1&hm=d7d9aa38d1a190a67646cf0faf53ec475329885239bf5f87474c09ee8b61d686&,Minhee,X1,FLASH,1
SOJYPCHM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOJYPCM.png,https://media.discordapp.net/attachments/1275225745370775674/1275830870665855139/card-image.jpg?ex=66c75197&is=66c60017&hm=5f7aacf992cf80c71b8dbf7685d42e9887acb45f65e2b8cfdfbe2b18b72c6f2b&,J.Y. Park,Soloist,Changed Man,1
&TTKSMD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/%26TEAM/%26TTKSMD.png,https://media.discordapp.net/attachments/1275220609869021195/1275830379819040912/card-image.jpg?ex=66c75122&is=66c5ffa2&hm=636adc00dda15ee4c2aff7a67eecb6dc7528bf783b292cfe202be94886f1c05f&,Taki,&TEAM,Samidare,1
ENSHFTL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ENHYPEN/ENSHFTL.png,https://media.discordapp.net/attachments/1275225745370775674/1275824607294787614/card-image.jpg?ex=66c74bc2&is=66c5fa42&hm=27b5766829837bf25c24edf19363ed1df75b2e29def276a849a1e2fe0719f197&,Sunghoon,ENHYPEN,Fatal Trouble,1
KDJHASN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/KINGDOM/KDJHASN.png,https://media.discordapp.net/attachments/1275225745370775674/1275817881510215781/card-image.jpg?ex=66c7457e&is=66c5f3fe&hm=7453061dcdf649e445bb79ed66b4659ff912838001973f7a750bbd9b98da321f&,Jahan,KINGDOM,Ascension,1
LOOLFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOOLFLP.png,https://media.discordapp.net/attachments/1255320246017851493/1275830539756113940/card-image.jpg?ex=66c75148&is=66c5ffc8&hm=56cbd4a78041c242158fb865ce734e8434c53e59d3f246bccef635da5f4e4ff2&,Olivia Hye,LOONA,Flip That,1
EXSHHMO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EXO/EXSHHMO.png,https://media.discordapp.net/attachments/1275220609869021195/1275797357480509480/card-image.jpg?ex=66c73261&is=66c5e0e1&hm=00784f88a0f7fc75653719ca8cf5d5564bbfc15cb660b914239fbc87c727d1a9&,Suho,EXO,Hear Me Out,1
GCDYDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCDYDDR.png,https://media.discordapp.net/attachments/1255320654576750643/1275729133183176725/card-image.jpg?ex=66c6f2d7&is=66c5a157&hm=5b63b8da174ba858d5df1794492559e7c6b3f146233b7c80a32d0c5a565017dc&,Daeyeol,Golden Child,DDARA,1
WJDYBBU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN/WJDYBBU.png,https://media.discordapp.net/attachments/1275225745370775674/1275782466744877117/card-image.jpg?ex=66c72482&is=66c5d302&hm=4ccd758027526929a2c14c017a7164d72cac1d4a365c0c93e9700f16f58cb852&,Dayoung,WJSN,Boogie Up,1
ISIRMST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Red+Velvet+-+IRENE+%26+SEULGI/ISIRMST.png,https://media.discordapp.net/attachments/1275220609869021195/1275800379396984872/card-image.jpg?ex=66c73531&is=66c5e3b1&hm=878dfb892bb8fbc98728f40a67daa9f5d9b53e770101566d4daece250332e422&,Irene,Red Velvet - IRENE & SEULGI,Monster,1
KEEHO,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/cherries_staffcustom_1.png,https://media.discordapp.net/attachments/1256390965095039120/1275566883311190167/card-image.jpg?ex=66c65bbb&is=66c50a3b&hm=321962abfff8c59d92d25345e438c0416777adebde2def9eb71a574caf23dd3d&,Keeho,P1Harmony,Flipphone,1
TRHSMTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TREASURE/TRHSMTR.png,https://media.discordapp.net/attachments/1255531443636011040/1275665262439432203/card-image.jpg?ex=66c6b75b&is=66c565db&hm=4a31af975a9e4e155d490395cede16cb30f78e0527266dd86422441794bdb56e&,Hyunsuk,TREASURE,MY TREASURE,1
IZSKPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZSKPOR.png,https://media.discordapp.net/attachments/1255320259070791690/1275818142425288846/card-image.jpg?ex=66c745bc&is=66c5f43c&hm=0a2d04797b8eb2e29b0d5030b87506b014c6439585064a0ef775cd4aa69eea6f&,Sakura,IZ*ONE,PANORAMA,1
LOJSFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOJSFLP.png,https://media.discordapp.net/attachments/1255320259070791690/1275823261929832539/card-image.jpg?ex=66c74a81&is=66c5f901&hm=0480043c2c38b7fc2fa1aa3d599179d09866c9b5ec8af381c908c0295c50bcb3&,Jinsoul,LOONA,Flip That,1
TWJHPLT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TWS/TWJHPLT.png,https://media.discordapp.net/attachments/1275225745370775674/1275830367735123994/card-image.jpg?ex=66c7511f&is=66c5ff9f&hm=5bf47d4040f36a3c7ba1fbc5d8f389b6ce9a2fcd7c5400948b1a619635f4f30a&,Jihoon,TWS,plot twist,1
F9CYFUN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/fromis_9/F9CYFUN.png,https://media.discordapp.net/attachments/1275225745370775674/1275674980146745344/card-image.jpg?ex=66c6c068&is=66c56ee8&hm=f07cc8c3727009c3af3a6ad65dd312bc11773ededacc7e1f54b0b8c94aac31fd&,Chaeyoung,fromis_9,FUN!,1
IRIS,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/HAZEL_custom.png,https://media.discordapp.net/attachments/1275220609869021195/1275274762222043206/card-image.jpg?ex=66c54bac&is=66c3fa2c&hm=91a87f935a5a7017eea95fa2c3d5326c8988ad3f2bb2b96142054374dab9f785&,prettylittleiris,Soloist,pink,1
BNLHEWF,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BOYNEXTDOOR/BNLHEWF.png,https://media.discordapp.net/attachments/1275225745370775674/1275768682584342542/card-image.jpg?ex=66c717ac&is=66c5c62c&hm=94971474662d3bb3ae6d7b1a5a31971b4ecfd59333143fe794cb1fce64a256d7&,Leehan,BOYNEXTDOOR,"""Earth, Wind & Fire""",1
